structure_type,structure_identifier,structure_name,action_type,location_code,country_code,indicator_code,indicator_name,measure_type1,measure_type2,INEQUALITY,observed_value,status,unit_of_measurement,unit_of_measurement_full,multiplier,Multiplier
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_STCS,Student skills,L,Value,WMN,504.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_STCS,Student skills,L,Value,WMN,462.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_STCS,Student skills,L,Value,WMN,481.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_STCS,Student skills,L,Value,WMN,491.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_STCS,Student skills,L,Value,WMN,508.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_STCS,Student skills,L,Value,WMN,478.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_STCS,Student skills,L,Value,WMN,521.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_STCS,Student skills,L,Value,WMN,522.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_STCS,Student skills,L,Value,WMN,481.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_STCS,Student skills,L,Value,WMN,415.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_STCS,Student skills,L,Value,WMN,508.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_STCS,Student skills,L,Value,WMN,506.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_STCS,Student skills,L,Value,WMN,508.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_STCS,Student skills,L,Value,WMN,518.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_STCS,Student skills,L,Value,WMN,494.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_STCS,Student skills,L,Value,WMN,475.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_STCS,Student skills,L,Value,WMN,510.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_STCS,Student skills,L,Value,WMN,502.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_STCS,Student skills,L,Value,WMN,467.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_STCS,Student skills,L,Value,WMN,504.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_STCS,Student skills,L,Value,WMN,498.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_STCS,Student skills,L,Value,WMN,403.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_STCS,Student skills,L,Value,WMN,439.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_STCS,Student skills,L,Value,WMN,530.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_STCS,Student skills,L,Value,WMN,477.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_STCS,Student skills,L,Value,WMN,485.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_STCS,Student skills,L,Value,WMN,512.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_STCS,Student skills,L,Value,WMN,491.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_STCS,Student skills,L,Value,HGH,549.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_STCS,Student skills,L,Value,HGH,533.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_STCS,Student skills,L,Value,HGH,550.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_STCS,Student skills,L,Value,HGH,553.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_STCS,Student skills,L,Value,HGH,544.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_STCS,Student skills,L,Value,HGH,540.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_STCS,Student skills,L,Value,HGH,562.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_STCS,Student skills,L,Value,HGH,550.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_STCS,Student skills,L,Value,HGH,564.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_STCS,Student skills,L,Value,HGH,502.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_STCS,Student skills,L,Value,HGH,534.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_STCS,Student skills,L,Value,HGH,510.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_STCS,Student skills,L,Value,HGH,557.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_STCS,Student skills,L,Value,HGH,511.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_STCS,Student skills,L,Value,HGH,537.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_STCS,Student skills,L,Value,HGH,552.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_STCS,Student skills,L,Value,HGH,537.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_STCS,Student skills,L,Value,HGH,464.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_STCS,Student skills,L,Value,HGH,536.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_STCS,Student skills,L,Value,HGH,558.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_STCS,Student skills,L,Value,HGH,532.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_STCS,Student skills,L,Value,HGH,560.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_STCS,Student skills,L,Value,HGH,543.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_STCS,Student skills,L,Value,HGH,511.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_STCS,Student skills,L,Value,HGH,549.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_STCS,Student skills,L,Value,HGH,539.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_STCS,Student skills,L,Value,HGH,513.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_STCS,Student skills,L,Value,HGH,550.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_STCS,Student skills,L,Value,HGH,558.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_STCS,Student skills,L,Value,HGH,470.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_STCS,Student skills,L,Value,HGH,502.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_STCS,Student skills,L,Value,HGH,558.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_STCS,Student skills,L,Value,HGH,529.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_STCS,Student skills,L,Value,HGH,512.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_STCS,Student skills,L,Value,HGH,510.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_STCS,Student skills,L,Value,HGH,541.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_STCS,Student skills,L,Value,HGH,534.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,ES_STCS,Student skills,L,Value,LW,460.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,ES_STCS,Student skills,L,Value,LW,440.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,ES_STCS,Student skills,L,Value,LW,440.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,ES_STCS,Student skills,L,Value,LW,485.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,ES_STCS,Student skills,L,Value,LW,439.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,ES_STCS,Student skills,L,Value,LW,462.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,ES_STCS,Student skills,L,Value,LW,483.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,ES_STCS,Student skills,L,Value,LW,443.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,ES_STCS,Student skills,L,Value,LW,450.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,ES_STCS,Student skills,L,Value,LW,417.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,ES_STCS,Student skills,L,Value,LW,420.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,ES_STCS,Student skills,L,Value,LW,437.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,ES_STCS,Student skills,L,Value,LW,482.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,ES_STCS,Student skills,L,Value,LW,436.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,ES_STCS,Student skills,L,Value,LW,465.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,ES_STCS,Student skills,L,Value,LW,477.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,ES_STCS,Student skills,L,Value,LW,415.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,ES_STCS,Student skills,L,Value,LW,382.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,ES_STCS,Student skills,L,Value,LW,448.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,ES_STCS,Student skills,L,Value,LW,462.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,ES_STCS,Student skills,L,Value,LW,459.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,ES_STCS,Student skills,L,Value,LW,469.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,ES_STCS,Student skills,L,Value,LW,448.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,ES_STCS,Student skills,L,Value,LW,404.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,ES_STCS,Student skills,L,Value,LW,460.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,ES_STCS,Student skills,L,Value,LW,435.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,ES_STCS,Student skills,L,Value,LW,437.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,ES_STCS,Student skills,L,Value,LW,471.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,ES_STCS,Student skills,L,Value,LW,460.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,ES_STCS,Student skills,L,Value,LW,373.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,ES_STCS,Student skills,L,Value,LW,415.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,ES_STCS,Student skills,L,Value,LW,497.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,ES_STCS,Student skills,L,Value,LW,407.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,ES_STCS,Student skills,L,Value,LW,443.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,ES_STCS,Student skills,L,Value,LW,462.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,ES_STCS,Student skills,L,Value,LW,445.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,ES_STCS,Student skills,L,Value,WMN,493.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,TOT,7.1,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,TOT,7.2,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,TOT,6.8,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,TOT,7.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,SW_LIFS,Life satisfaction,L,Value,TOT,6.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,TOT,7.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,TOT,7.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,TOT,6.7,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,TOT,7.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,TOT,5.8,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,TOT,6.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,TOT,7.6,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,TOT,7.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,TOT,6.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,TOT,6.1,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,TOT,5.8,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LUX,Luxembourg,SW_LIFS,Life satisfaction,L,Value,TOT,7.4,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,TOT,6.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,TOT,7.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,TOT,7.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,TOT,7.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,SW_LIFS,Life satisfaction,L,Value,TOT,6.1,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,TOT,5.8,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVK,Slovak Republic,SW_LIFS,Life satisfaction,L,Value,TOT,6.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ESP,Spain,SW_LIFS,Life satisfaction,L,Value,TOT,6.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SWE,Sweden,SW_LIFS,Life satisfaction,L,Value,TOT,7.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHE,Switzerland,SW_LIFS,Life satisfaction,L,Value,TOT,7.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,TUR,Türkiye,SW_LIFS,Life satisfaction,L,Value,TOT,4.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GBR,United Kingdom,SW_LIFS,Life satisfaction,L,Value,TOT,6.8,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,USA,United States,SW_LIFS,Life satisfaction,L,Value,TOT,7.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BRA,Brazil,SW_LIFS,Life satisfaction,L,Value,TOT,6.1,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CHL,Chile,SW_LIFS,Life satisfaction,L,Value,TOT,6.2,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,EST,Estonia,SW_LIFS,Life satisfaction,L,Value,TOT,6.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISR,Israel,SW_LIFS,Life satisfaction,L,Value,TOT,7.2,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,LVA,Latvia,SW_LIFS,Life satisfaction,L,Value,TOT,6.2,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,RUS,Russia,SW_LIFS,Life satisfaction,L,Value,TOT,5.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,SVN,Slovenia,SW_LIFS,Life satisfaction,L,Value,TOT,6.5,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ZAF,South Africa,SW_LIFS,Life satisfaction,L,Value,TOT,4.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,OECD,OECD - Total,SW_LIFS,Life satisfaction,L,Value,TOT,6.7,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUS,Australia,SW_LIFS,Life satisfaction,L,Value,MN,7.1,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,AUT,Austria,SW_LIFS,Life satisfaction,L,Value,MN,7.1,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,BEL,Belgium,SW_LIFS,Life satisfaction,L,Value,MN,6.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CAN,Canada,SW_LIFS,Life satisfaction,L,Value,MN,7.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,CZE,Czechia,SW_LIFS,Life satisfaction,L,Value,MN,6.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DNK,Denmark,SW_LIFS,Life satisfaction,L,Value,MN,7.4,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FIN,Finland,SW_LIFS,Life satisfaction,L,Value,MN,7.7,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,FRA,France,SW_LIFS,Life satisfaction,L,Value,MN,6.8,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,DEU,Germany,SW_LIFS,Life satisfaction,L,Value,MN,7.4,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,GRC,Greece,SW_LIFS,Life satisfaction,L,Value,MN,6.0,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,HUN,Hungary,SW_LIFS,Life satisfaction,L,Value,MN,6.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ISL,Iceland,SW_LIFS,Life satisfaction,L,Value,MN,7.4,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,IRL,Ireland,SW_LIFS,Life satisfaction,L,Value,MN,6.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,ITA,Italy,SW_LIFS,Life satisfaction,L,Value,MN,6.4,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,JPN,Japan,SW_LIFS,Life satisfaction,L,Value,MN,5.9,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,KOR,Korea,SW_LIFS,Life satisfaction,L,Value,MN,5.4,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,MEX,Mexico,SW_LIFS,Life satisfaction,L,Value,MN,6.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NLD,Netherlands,SW_LIFS,Life satisfaction,L,Value,MN,7.6,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NZL,New Zealand,SW_LIFS,Life satisfaction,L,Value,MN,7.1,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,NOR,Norway,SW_LIFS,Life satisfaction,L,Value,MN,7.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,POL,Poland,SW_LIFS,Life satisfaction,L,Value,MN,6.3,A,AVSCORE,Average score,0,Units
DATAFLOW,OECD:DF_BLI(1.0),Better Life Index,I,PRT,Portugal,SW_LIFS,Life satisfaction,L,Value,MN,6.0,A,AVSCORE,Average score,0,Units
